game_id,season,Away,Home
2003020433,20032004,BOS,OTT
2003020214,20032004,CBJ,MTL
2003020334,20032004,FLA,BUF
2003020520,20032004,LAK,SJS
2003020437,20032004,CBJ,PIT
2003021141,20032004,MIN,CBJ
2003020739,20032004,ANA,LAK
2003020909,20032004,MTL,TOR
2003020278,20032004,TOR,EDM
2003020934,20032004,CAR,WSH
2003021196,20032004,EDM,DAL
2003020523,20032004,MTL,CAR
2003020527,20032004,ANA,FLA
2003020258,20032004,PHI,CAR
2003020193,20032004,PHI,NYR
2003020552,20032004,NYI,PIT
2003020848,20032004,WSH,NSH
2003020391,20032004,CBJ,COL
2003020144,20032004,VAN,LAK
2003020473,20032004,CGY,CBJ
2003020135,20032004,TOR,BUF
2003020480,20032004,MTL,TOR
2003021229,20032004,CGY,ANA
2003021222,20032004,BOS,NJD
2003020647,20032004,NYI,NYR
2003020661,20032004,BOS,BUF
2003020884,20032004,FLA,BUF
2003020050,20032004,STL,NSH
2003020796,20032004,ANA,EDM
2003021042,20032004,LAK,PHX
2003020524,20032004,DAL,CBJ
2003020564,20032004,TOR,BOS
2003020882,20032004,ATL,MTL
2003021112,20032004,SJS,ANA
2003021132,20032004,OTT,BOS
2003020916,20032004,CGY,NJD
2003020201,20032004,PIT,TBL
2003020502,20032004,OTT,BUF
2003020250,20032004,DAL,COL
2003021184,20032004,LAK,COL
2003020142,20032004,PIT,CHI
2003020877,20032004,DAL,ANA
2003020273,20032004,NYI,TBL
2003020730,20032004,TOR,MTL
2003020668,20032004,ANA,EDM
2003020476,20032004,NJD,BUF
2003021022,20032004,PIT,NYR
2003020631,20032004,EDM,PHI
2003020721,20032004,DET,LAK
2003020718,20032004,CBJ,CHI
2003020024,20032004,NYR,CBJ
2003020197,20032004,NJD,OTT
2003020451,20032004,TBL,TOR
2003020306,20032004,NSH,COL
2003020181,20032004,NYR,CAR
2003021090,20032004,NSH,VAN
2003020381,20032004,ANA,ATL
2003021029,20032004,MTL,ANA
2003020358,20032004,TBL,MTL
2003020284,20032004,LAK,DAL
2003020646,20032004,PHI,BUF
2003020474,20032004,DAL,FLA
2003020321,20032004,CHI,SJS
2003020644,20032004,CHI,STL
2003020316,20032004,NYR,FLA
2003021072,20032004,PHX,COL
2003021195,20032004,COL,MIN
2003020983,20032004,NYI,PIT
2003020279,20032004,NYR,COL
2003020042,20032004,OTT,LAK
2003020719,20032004,NSH,CGY
2003020553,20032004,FLA,TBL
2003021084,20032004,WSH,PIT
2003021113,20032004,TBL,BOS
2003020880,20032004,PHI,TBL
2003020695,20032004,CGY,ANA
2003020308,20032004,EDM,CBJ
2003020148,20032004,ANA,NYI
2003020539,20032004,STL,CBJ
