game_id,season,Away,Home
2018020001,20182019,MTL,TOR
2018020002,20182019,BOS,WSH
2018020003,20182019,CGY,VAN
2018020004,20182019,ANA,SJS
2018020005,20182019,BOS,BUF
2018020007,20182019,WSH,PIT
2018020008,20182019,NYI,CAR
2018020006,20182019,NSH,NYR
2018020009,20182019,CHI,OTT
2018020010,20182019,CBJ,DET
2018020011,20182019,WPG,STL
2018020012,20182019,ARI,DAL
2018020013,20182019,MIN,COL
2018020014,20182019,PHI,VGK
2018020015,20182019,CAR,CBJ
2018020016,20182019,SJS,LAK
2018020020,20182019,EDM,NJD
2018020023,20182019,WPG,DAL
2018020017,20182019,NYR,BUF
2018020018,20182019,OTT,TOR
2018020019,20182019,FLA,TBL
2018020021,20182019,NSH,NYI
2018020022,20182019,MTL,PIT
2018020024,20182019,CHI,STL
2018020025,20182019,VGK,MIN
2018020027,20182019,ANA,ARI
2018020026,20182019,PHI,COL
2018020028,20182019,VAN,CGY
2018020029,20182019,NYR,CAR
2018020030,20182019,TOR,CHI
2018020031,20182019,DET,LAK
2018020032,20182019,OTT,BOS
2018020033,20182019,SJS,NYI
2018020034,20182019,VGK,BUF
2018020035,20182019,DET,ANA
2018020036,20182019,SJS,PHI
2018020037,20182019,VAN,CAR
2018020038,20182019,COL,CBJ
2018020039,20182019,CGY,NSH
2018020040,20182019,LAK,WPG
2018020041,20182019,TOR,DAL
2018020042,20182019,PHI,OTT
2018020043,20182019,VGK,WSH
2018020044,20182019,ARI,ANA
2018020045,20182019,EDM,BOS
2018020046,20182019,COL,BUF
2018020047,20182019,CBJ,FLA
2018020048,20182019,WSH,NJD
2018020049,20182019,SJS,NYR
2018020050,20182019,VGK,PIT
2018020051,20182019,LAK,MTL
2018020052,20182019,TOR,DET
2018020053,20182019,VAN,TBL
2018020054,20182019,CGY,STL
2018020055,20182019,WPG,NSH
2018020056,20182019,CHI,MIN
2018020057,20182019,EDM,NYR
2018020058,20182019,VGK,PHI
2018020059,20182019,LAK,OTT
2018020061,20182019,DET,BOS
2018020060,20182019,CAR,MIN
2018020062,20182019,PIT,MTL
2018020063,20182019,CBJ,TBL
2018020064,20182019,VAN,FLA
2018020065,20182019,TOR,WSH
2018020066,20182019,NYI,NSH
2018020067,20182019,ANA,DAL
2018020068,20182019,STL,CHI
2018020069,20182019,BUF,ARI
2018020070,20182019,CGY,COL
2018020071,20182019,SJS,NJD
2018020072,20182019,ANA,STL
2018020073,20182019,CAR,WPG
