game_id,season,Away,Home
2000020828,20002001,NSH,CBJ
2000021175,20002001,WSH,DET
2000020830,20002001,CGY,VAN
2000021171,20002001,COL,LAK
2000020636,20002001,STL,ANA
2000020038,20002001,PHI,MIN
2000020556,20002001,BUF,NYI
2000020391,20002001,FLA,TOR
2000020214,20002001,PHI,PIT
2000020083,20002001,TBL,MIN
2000021226,20002001,TBL,WSH
2000020353,20002001,NYR,NJD
2000020903,20002001,BOS,COL
2000020707,20002001,NYI,ATL
2000021142,20002001,NJD,ATL
2000020128,20002001,ATL,EDM
2000020781,20002001,NSH,ANA
2000020637,20002001,NSH,CGY
2000021096,20002001,TBL,ATL
2000021119,20002001,CGY,CBJ
2000021032,20002001,CGY,ATL
2000021081,20002001,DET,SJS
2000020596,20002001,MTL,PIT
2000020712,20002001,DET,CGY
2000021135,20002001,BUF,PIT
2000020522,20002001,ANA,STL
2000020671,20002001,CAR,MTL
2000020058,20002001,WSH,DAL
2000020138,20002001,OTT,TBL
2000020803,20002001,PHI,PIT
2000020046,20002001,NJD,OTT
2000020460,20002001,FLA,PIT
2000021083,20002001,NSH,CBJ
2000020873,20002001,WSH,MTL
2000020315,20002001,MTL,ATL
2000020894,20002001,DET,NSH
2000020466,20002001,CAR,BOS
2000020695,20002001,BOS,NSH
2000020896,20002001,CBJ,SJS
2000020882,20002001,TBL,NSH
2000020253,20002001,SJS,NJD
2000020987,20002001,NYI,NYR
2000020364,20002001,MTL,VAN
2000020196,20002001,TOR,STL
2000020091,20002001,TOR,EDM
2000020084,20002001,CGY,VAN
2000021028,20002001,NSH,SJS
2000020476,20002001,SJS,PHX
2000021093,20002001,FLA,TOR
2000020509,20002001,LAK,MIN
2000020163,20002001,BOS,NYI
2000020647,20002001,COL,MIN
2000020495,20002001,VAN,EDM
2000020878,20002001,MTL,OTT
2000020971,20002001,SJS,BOS
2000020191,20002001,NYR,MTL
2000020714,20002001,COL,ANA
2000020065,20002001,CGY,DET
2000020833,20002001,MTL,BUF
2000020005,20002001,DET,CGY
2000020450,20002001,PHI,COL
2000020078,20002001,BOS,EDM
2000020003,20002001,CHI,BUF
2000020205,20002001,MIN,CGY
2000020688,20002001,NJD,PHI
2000021010,20002001,COL,STL
2000020166,20002001,LAK,CBJ
2000020643,20002001,PHI,TBL
2000020780,20002001,CHI,EDM
2000020035,20002001,MTL,NYR
2000020998,20002001,MTL,LAK
2000020543,20002001,LAK,STL
2000020338,20002001,LAK,BOS
2000020182,20002001,WSH,STL
2000021049,20002001,EDM,FLA
2000020985,20002001,COL,PHX
2000020395,20002001,BUF,MTL
2000021212,20002001,TOR,CHI
2000020930,20002001,NYR,PHI
2000021201,20002001,FLA,WSH
2000020120,20002001,CAR,BUF
2000021170,20002001,SJS,PHX
2000020908,20002001,BUF,NJD
2000020053,20002001,OTT,TOR
2000020412,20002001,NSH,CGY
2000020405,20002001,TOR,DET
2000020309,20002001,DAL,NSH
2000020148,20002001,OTT,FLA
2000021199,20002001,MIN,EDM
2000020957,20002001,SJS,OTT
2000020755,20002001,SJS,STL
2000020768,20002001,PIT,ATL
2000020162,20002001,TOR,OTT
2000021070,20002001,NYI,CBJ
2000020292,20002001,VAN,CBJ
2000020167,20002001,STL,NSH
2000021110,20002001,PIT,CAR
2000021159,20002001,WSH,CAR
2000020748,20002001,NYR,TOR
2000020094,20002001,DAL,CHI
2000020129,20002001,ANA,LAK
2000020244,20002001,PHX,NYR
2000020909,20002001,PHI,NYI
2000021154,20002001,COL,CGY
2000020967,20002001,MIN,EDM
2000020408,20002001,VAN,PHX
2000020289,20002001,ANA,PHX
2000020151,20002001,DAL,STL
2000020696,20002001,NYI,MIN
2000020822,20002001,TBL,BOS
2000020208,20002001,NSH,NYI
2000020839,20002001,NYI,OTT
2000020236,20002001,OTT,PHI
2000021039,20002001,ANA,WSH
2000020560,20002001,TOR,FLA
2000021112,20002001,NYI,DAL
2000020206,20002001,SJS,VAN
2000020922,20002001,FLA,NYI
2000020548,20002001,ATL,NYI
2000020299,20002001,TOR,NYR
2000020863,20002001,PHX,CAR
2000021114,20002001,CAR,BUF
2000020033,20002001,NYI,TOR
2000020658,20002001,NSH,SJS
2000020372,20002001,CHI,NSH
2000020413,20002001,DAL,LAK
2000020359,20002001,PHX,COL
2000021034,20002001,DAL,COL
2000020783,20002001,NYI,PHI
2000021204,20002001,CBJ,STL
2000020122,20002001,OTT,PIT
2000020853,20002001,SJS,CHI
2000020181,20002001,LAK,ATL
2000020860,20002001,BOS,TBL
2000020400,20002001,WSH,NYR
2000020529,20002001,SJS,LAK
2000020682,20002001,CBJ,MIN
2000020314,20002001,EDM,OTT
2000021184,20002001,VAN,LAK
2000020172,20002001,CBJ,DAL
2000021149,20002001,NYR,NYI
2000020467,20002001,FLA,BUF
2000020043,20002001,CBJ,CGY
2000020931,20002001,NYI,PIT
2000020673,20002001,BOS,NJD
2000020142,20002001,CGY,MIN
2000020818,20002001,MIN,DAL
2000020305,20002001,CAR,PIT
2000020333,20002001,DAL,CBJ
2000020735,20002001,TOR,ATL
2000020867,20002001,ANA,DAL
2000020681,20002001,NSH,DAL
2000020868,20002001,SJS,NSH
2000021061,20002001,ANA,OTT
2000020194,20002001,BUF,PHI
2000020271,20002001,NYI,LAK
2000020993,20002001,SJS,TBL
2000020652,20002001,TOR,NJD
2000020670,20002001,TBL,BUF
2000020521,20002001,NJD,TBL
2000020761,20002001,CHI,VAN
2000020272,20002001,MIN,BUF
2000020168,20002001,DET,MTL
2000021182,20002001,CGY,DAL
2000020983,20002001,NYR,NSH
