athlete_id,total_starter,name
854,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
854,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
854,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
854,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
855,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
855,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
855,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
855,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
855,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
855,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
855,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
1221,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
1221,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
1221,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
1221,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
1364,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
1364,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
1364,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
1364,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
2574,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
2574,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
2574,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
2574,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
3130,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
3130,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
3130,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
3130,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
3582,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
