athlete_id,total_starter,name
49,101,IFSC Climbing Worldcup (L) - Briançon (FRA) 2013
49,76,IFSC Climbing Worldcup (L) - Imst (AUT) 2013
49,89,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013
49,57,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013"
49,100,IFSC Climbing Worldcup (L) - Kranj (SLO) 2013
53,101,IFSC Climbing Worldcup (L) - Briançon (FRA) 2013
58,101,IFSC Climbing Worldcup (L) - Briançon (FRA) 2013
58,76,IFSC Climbing Worldcup (L) - Imst (AUT) 2013
58,57,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013"
58,41,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013"
61,101,IFSC Climbing Worldcup (L) - Briançon (FRA) 2013
61,76,IFSC Climbing Worldcup (L) - Imst (AUT) 2013
61,89,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013
61,57,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013"
61,100,IFSC Climbing Worldcup (L) - Kranj (SLO) 2013
437,101,IFSC Climbing Worldcup (L) - Briançon (FRA) 2013
437,76,IFSC Climbing Worldcup (L) - Imst (AUT) 2013
437,89,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013
437,57,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013"
437,58,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013"
437,41,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013"
437,75,IFSC Climbing Worldcup (L) - Valence (FRA) 2013
437,100,IFSC Climbing Worldcup (L) - Kranj (SLO) 2013
444,101,IFSC Climbing Worldcup (L) - Briançon (FRA) 2013
444,76,IFSC Climbing Worldcup (L) - Imst (AUT) 2013
444,89,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013
444,57,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013"
444,58,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013"
444,41,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013"
444,75,IFSC Climbing Worldcup (L) - Valence (FRA) 2013
444,100,IFSC Climbing Worldcup (L) - Kranj (SLO) 2013
445,101,IFSC Climbing Worldcup (L) - Briançon (FRA) 2013
447,101,IFSC Climbing Worldcup (L) - Briançon (FRA) 2013
447,76,IFSC Climbing Worldcup (L) - Imst (AUT) 2013
447,89,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013
447,57,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013"
447,58,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013"
447,41,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013"
447,75,IFSC Climbing Worldcup (L) - Valence (FRA) 2013
447,100,IFSC Climbing Worldcup (L) - Kranj (SLO) 2013
773,101,IFSC Climbing Worldcup (L) - Briançon (FRA) 2013
773,76,IFSC Climbing Worldcup (L) - Imst (AUT) 2013
773,89,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013
773,57,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013"
773,58,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013"
773,41,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013"
773,75,IFSC Climbing Worldcup (L) - Valence (FRA) 2013
773,100,IFSC Climbing Worldcup (L) - Kranj (SLO) 2013
774,101,IFSC Climbing Worldcup (L) - Briançon (FRA) 2013
774,89,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013
774,58,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013"
774,41,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013"
848,101,IFSC Climbing Worldcup (L) - Briançon (FRA) 2013
848,76,IFSC Climbing Worldcup (L) - Imst (AUT) 2013
848,89,IFSC Climbing Worldcup (L) - Puurs (BEL) 2013
848,57,"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013"
