athlete_id,total_starter,name
1214,211,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022"
1361,211,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022"
1361,162,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022"
1361,175,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022"
1361,164,IFSC - Climbing World Cup (L) - Briançon (FRA) 2022
1361,107,IFSC - Climbing World Cup (L) - Koper (SLO) 2022
2139,211,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022"
2139,80,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022"
2931,175,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022"
2931,164,IFSC - Climbing World Cup (L) - Briançon (FRA) 2022
455,211,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022"
455,162,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022"
455,175,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022"
455,164,IFSC - Climbing World Cup (L) - Briançon (FRA) 2022
455,107,IFSC - Climbing World Cup (L) - Koper (SLO) 2022
854,211,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022"
854,175,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022"
854,164,IFSC - Climbing World Cup (L) - Briançon (FRA) 2022
854,107,IFSC - Climbing World Cup (L) - Koper (SLO) 2022
854,99,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022"
855,211,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022"
855,164,IFSC - Climbing World Cup (L) - Briançon (FRA) 2022
1364,175,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022"
2040,175,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022"
2574,211,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022"
2574,162,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022"
2574,175,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022"
2574,164,IFSC - Climbing World Cup (L) - Briançon (FRA) 2022
2574,107,IFSC - Climbing World Cup (L) - Koper (SLO) 2022
3979,211,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022"
3979,162,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022"
3979,175,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022"
3979,164,IFSC - Climbing World Cup (L) - Briançon (FRA) 2022
3979,107,IFSC - Climbing World Cup (L) - Koper (SLO) 2022
3979,99,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022"
1129,211,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022"
1129,162,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022"
1129,175,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022"
1129,164,IFSC - Climbing World Cup (L) - Briançon (FRA) 2022
1129,107,IFSC - Climbing World Cup (L) - Koper (SLO) 2022
