athlete_id,total_starter,name
50,193,IFSC Climbing World Championships - Hachioji (JPN) 2019
53,202,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 "
634,215,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 
634,186,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019"
634,180,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019"
634,208,IFSC Climbing Worldcup (B) - Munich (GER) 2019
775,215,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 
1361,215,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 
1361,202,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 "
1361,208,IFSC Climbing Worldcup (B) - Munich (GER) 2019
1361,193,IFSC Climbing World Championships - Hachioji (JPN) 2019
1559,215,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 
1559,202,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 "
1559,186,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019"
1559,180,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019"
1559,208,IFSC Climbing Worldcup (B) - Munich (GER) 2019
1559,112,IFSC Climbing Worldcup (B) - Vail (USA) 2019 
1559,193,IFSC Climbing World Championships - Hachioji (JPN) 2019
2035,215,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 
2035,202,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 "
2035,186,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019"
2035,180,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019"
2035,112,IFSC Climbing Worldcup (B) - Vail (USA) 2019 
2035,193,IFSC Climbing World Championships - Hachioji (JPN) 2019
2172,215,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 
2253,215,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 
2253,186,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019"
2253,180,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019"
2253,112,IFSC Climbing Worldcup (B) - Vail (USA) 2019 
2253,193,IFSC Climbing World Championships - Hachioji (JPN) 2019
2480,193,IFSC Climbing World Championships - Hachioji (JPN) 2019
3136,215,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 
3136,202,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 "
