athlete_id,total_starter,name
47,209,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 "
50,209,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 "
50,262,IFSC Climbing World Championships - Innsbruck (AUT) 2018
53,208,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 
53,209,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 "
53,159,IFSC Climbing Worldcup (B) - Hachioji (JPN) 2018 
53,230,IFSC Climbing Worldcup (B) - Munich (GER) 2018 
53,262,IFSC Climbing World Championships - Innsbruck (AUT) 2018
60,130,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 "
60,140,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 "
436,130,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 "
436,140,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 "
436,230,IFSC Climbing Worldcup (B) - Munich (GER) 2018 
443,208,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 
443,209,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 "
443,130,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 "
443,140,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 "
443,230,IFSC Climbing Worldcup (B) - Munich (GER) 2018 
634,208,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 
634,130,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 "
634,140,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 "
775,208,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 
775,209,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 "
775,130,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 "
775,140,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 "
775,230,IFSC Climbing Worldcup (B) - Munich (GER) 2018 
775,262,IFSC Climbing World Championships - Innsbruck (AUT) 2018
849,208,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 
849,209,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 "
849,130,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 "
849,140,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 "
849,159,IFSC Climbing Worldcup (B) - Hachioji (JPN) 2018 
849,149,IFSC Climbing Worldcup (B) - Vail (USA) 2018 
849,230,IFSC Climbing Worldcup (B) - Munich (GER) 2018 
849,262,IFSC Climbing World Championships - Innsbruck (AUT) 2018
1209,208,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 
1209,209,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 "
1209,149,IFSC Climbing Worldcup (B) - Vail (USA) 2018 
1209,262,IFSC Climbing World Championships - Innsbruck (AUT) 2018
1361,208,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 
1361,209,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 "
1361,149,IFSC Climbing Worldcup (B) - Vail (USA) 2018 
1361,230,IFSC Climbing Worldcup (B) - Munich (GER) 2018 
1361,262,IFSC Climbing World Championships - Innsbruck (AUT) 2018
1479,262,IFSC Climbing World Championships - Innsbruck (AUT) 2018
1559,208,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 
1559,209,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 "
1559,130,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 "
1559,140,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 "
1559,159,IFSC Climbing Worldcup (B) - Hachioji (JPN) 2018 
1559,230,IFSC Climbing Worldcup (B) - Munich (GER) 2018 
1559,262,IFSC Climbing World Championships - Innsbruck (AUT) 2018
2035,140,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 "
2035,159,IFSC Climbing Worldcup (B) - Hachioji (JPN) 2018 
2035,262,IFSC Climbing World Championships - Innsbruck (AUT) 2018
2172,208,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 
2172,230,IFSC Climbing Worldcup (B) - Munich (GER) 2018 
2253,208,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 
2253,209,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 "
2253,130,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 "
2253,140,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 "
2253,159,IFSC Climbing Worldcup (B) - Hachioji (JPN) 2018 
2253,149,IFSC Climbing Worldcup (B) - Vail (USA) 2018 
2253,230,IFSC Climbing Worldcup (B) - Munich (GER) 2018 
2253,262,IFSC Climbing World Championships - Innsbruck (AUT) 2018
2255,159,IFSC Climbing Worldcup (B) - Hachioji (JPN) 2018 
2480,159,IFSC Climbing Worldcup (B) - Hachioji (JPN) 2018 
2834,209,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 "
2834,140,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 "
3136,149,IFSC Climbing Worldcup (B) - Vail (USA) 2018 
3136,230,IFSC Climbing Worldcup (B) - Munich (GER) 2018 
3136,262,IFSC Climbing World Championships - Innsbruck (AUT) 2018
3358,262,IFSC Climbing World Championships - Innsbruck (AUT) 2018
3577,149,IFSC Climbing Worldcup (B) - Vail (USA) 2018 
3577,262,IFSC Climbing World Championships - Innsbruck (AUT) 2018
3578,208,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 
3578,209,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 "
3578,130,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 "
3578,140,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 "
