athlete_id,total_starter,name
50,224,IFSC Climbing Worldcup (B) - Munich (GER) 2016
50,210,IFSC Climbing World Championships - Paris (FRA) 2016
53,143,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016
53,122,IFSC Climbing Worldcup (B) - Kazo (JPN) 2016
53,100,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
53,176,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016
53,224,IFSC Climbing Worldcup (B) - Munich (GER) 2016
53,210,IFSC Climbing World Championships - Paris (FRA) 2016
60,143,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016
60,122,IFSC Climbing Worldcup (B) - Kazo (JPN) 2016
60,100,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
60,80,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2016
60,176,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016
60,105,IFSC Climbing Worldcup (B) - Vail (USA) 2016
60,224,IFSC Climbing Worldcup (B) - Munich (GER) 2016
60,210,IFSC Climbing World Championships - Paris (FRA) 2016
441,176,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016
443,224,IFSC Climbing Worldcup (B) - Munich (GER) 2016
634,143,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016
634,176,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016
634,105,IFSC Climbing Worldcup (B) - Vail (USA) 2016
634,224,IFSC Climbing Worldcup (B) - Munich (GER) 2016
634,210,IFSC Climbing World Championships - Paris (FRA) 2016
775,143,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016
775,176,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016
775,224,IFSC Climbing Worldcup (B) - Munich (GER) 2016
775,210,IFSC Climbing World Championships - Paris (FRA) 2016
849,143,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016
849,176,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016
849,105,IFSC Climbing Worldcup (B) - Vail (USA) 2016
849,224,IFSC Climbing Worldcup (B) - Munich (GER) 2016
849,210,IFSC Climbing World Championships - Paris (FRA) 2016
1209,143,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016
