athlete_id,total_starter,name
41,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
41,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
43,82,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007
43,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
43,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
43,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
43,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
43,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
43,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
47,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
49,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
50,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
50,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
50,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
53,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
53,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
53,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
53,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
53,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
53,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
58,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
58,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
59,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
60,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
60,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
60,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
60,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
61,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
61,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
61,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
309,82,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007
309,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
