athlete_id,total_starter,name
41,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
41,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
41,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
41,180,IFSC Climbing World Championship - Paris (FRA) 2012
43,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
43,180,IFSC Climbing World Championship - Paris (FRA) 2012
50,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
50,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
50,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
50,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
53,48,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012"
53,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
53,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
53,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
53,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
53,180,IFSC Climbing World Championship - Paris (FRA) 2012
58,48,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012"
58,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
58,180,IFSC Climbing World Championship - Paris (FRA) 2012
60,48,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012"
60,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
60,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
60,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
60,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
60,180,IFSC Climbing World Championship - Paris (FRA) 2012
61,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
311,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
311,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
311,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
311,180,IFSC Climbing World Championship - Paris (FRA) 2012
435,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
436,48,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012"
436,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
436,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
436,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
436,89,IFSC Climbing Worldcup (B) - Vail (USA) 2012 
436,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
436,180,IFSC Climbing World Championship - Paris (FRA) 2012
439,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
439,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
439,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
439,89,IFSC Climbing Worldcup (B) - Vail (USA) 2012 
439,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
441,48,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012"
441,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
441,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
441,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
441,180,IFSC Climbing World Championship - Paris (FRA) 2012
443,48,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012"
443,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
443,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
443,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
443,89,IFSC Climbing Worldcup (B) - Vail (USA) 2012 
443,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
443,180,IFSC Climbing World Championship - Paris (FRA) 2012
634,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
634,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
634,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
634,89,IFSC Climbing Worldcup (B) - Vail (USA) 2012 
634,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
634,180,IFSC Climbing World Championship - Paris (FRA) 2012
774,180,IFSC Climbing World Championship - Paris (FRA) 2012
848,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
848,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
848,180,IFSC Climbing World Championship - Paris (FRA) 2012
1120,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
1202,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
1202,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
1202,180,IFSC Climbing World Championship - Paris (FRA) 2012
1204,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
1204,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
1204,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
1204,89,IFSC Climbing Worldcup (B) - Vail (USA) 2012 
1204,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
1204,180,IFSC Climbing World Championship - Paris (FRA) 2012
1205,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
1205,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
1205,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
1205,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
1205,180,IFSC Climbing World Championship - Paris (FRA) 2012
1209,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
1209,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
1209,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
1209,89,IFSC Climbing Worldcup (B) - Vail (USA) 2012 
1209,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
1209,180,IFSC Climbing World Championship - Paris (FRA) 2012
1211,48,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012"
1211,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
1211,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
1211,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
1211,89,IFSC Climbing Worldcup (B) - Vail (USA) 2012 
1211,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
1211,180,IFSC Climbing World Championship - Paris (FRA) 2012
1212,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
1212,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
1212,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
1212,89,IFSC Climbing Worldcup (B) - Vail (USA) 2012 
1212,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
1212,180,IFSC Climbing World Championship - Paris (FRA) 2012
1360,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
1360,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
1360,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
1360,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
1360,180,IFSC Climbing World Championship - Paris (FRA) 2012
1361,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
1361,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
1361,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
1361,180,IFSC Climbing World Championship - Paris (FRA) 2012
1559,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
1559,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
1559,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
1559,89,IFSC Climbing Worldcup (B) - Vail (USA) 2012 
1559,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
1559,180,IFSC Climbing World Championship - Paris (FRA) 2012
1707,89,IFSC Climbing Worldcup (B) - Vail (USA) 2012 
2035,48,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012"
2035,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
2035,89,IFSC Climbing Worldcup (B) - Vail (USA) 2012 
2035,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
2035,180,IFSC Climbing World Championship - Paris (FRA) 2012
2249,89,IFSC Climbing Worldcup (B) - Vail (USA) 2012 
2253,48,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012"
2253,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
2253,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
2253,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
2253,89,IFSC Climbing Worldcup (B) - Vail (USA) 2012 
2253,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
2253,180,IFSC Climbing World Championship - Paris (FRA) 2012
2255,48,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012"
2255,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
2255,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
2255,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
2255,89,IFSC Climbing Worldcup (B) - Vail (USA) 2012 
2255,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
2255,180,IFSC Climbing World Championship - Paris (FRA) 2012
2420,180,IFSC Climbing World Championship - Paris (FRA) 2012
2481,180,IFSC Climbing World Championship - Paris (FRA) 2012
2726,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
2726,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
2726,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
2822,48,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012"
2822,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
2822,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
2822,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
2822,89,IFSC Climbing Worldcup (B) - Vail (USA) 2012 
2822,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
2822,180,IFSC Climbing World Championship - Paris (FRA) 2012
2823,48,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012"
2823,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
2823,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
2823,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
2823,89,IFSC Climbing Worldcup (B) - Vail (USA) 2012 
2823,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
2823,180,IFSC Climbing World Championship - Paris (FRA) 2012
3059,180,IFSC Climbing World Championship - Paris (FRA) 2012
3129,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
3129,180,IFSC Climbing World Championship - Paris (FRA) 2012
3174,180,IFSC Climbing World Championship - Paris (FRA) 2012
3357,180,IFSC Climbing World Championship - Paris (FRA) 2012
3358,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
3358,180,IFSC Climbing World Championship - Paris (FRA) 2012
3429,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
3429,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
3429,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
3429,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
3429,180,IFSC Climbing World Championship - Paris (FRA) 2012
3576,48,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012"
3576,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
3576,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
3576,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
3576,89,IFSC Climbing Worldcup (B) - Vail (USA) 2012 
3577,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
3577,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
3577,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
3577,89,IFSC Climbing Worldcup (B) - Vail (USA) 2012 
3577,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
3578,48,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012"
3578,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
3578,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
3578,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
3578,89,IFSC Climbing Worldcup (B) - Vail (USA) 2012 
3578,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
3578,180,IFSC Climbing World Championship - Paris (FRA) 2012
4463,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
4463,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
4463,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
4535,180,IFSC Climbing World Championship - Paris (FRA) 2012
4716,48,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012"
4716,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
4716,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
4716,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
4716,89,IFSC Climbing Worldcup (B) - Vail (USA) 2012 
4716,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
4716,180,IFSC Climbing World Championship - Paris (FRA) 2012
4756,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
4756,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
4756,180,IFSC Climbing World Championship - Paris (FRA) 2012
4761,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
4761,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
4761,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
4761,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
4761,180,IFSC Climbing World Championship - Paris (FRA) 2012
4763,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
4763,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
4763,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
4763,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
4763,180,IFSC Climbing World Championship - Paris (FRA) 2012
4773,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
4773,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
4773,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
4773,89,IFSC Climbing Worldcup (B) - Vail (USA) 2012 
4774,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
4774,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
4774,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
4774,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
4775,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
4775,127,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012
4775,121,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012
4775,117,IFSC Climbing Worldcup (B) - Munich (GER) 2012
4775,180,IFSC Climbing World Championship - Paris (FRA) 2012
4776,121,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012
