athlete_id,total_starter,name
50,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
53,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
53,119,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017"
53,133,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017"
53,99,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017
53,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
60,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
60,119,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017"
60,133,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017"
60,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
60,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
634,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
634,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
634,99,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017
634,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
775,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
775,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
849,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
849,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
849,114,IFSC Climbing Worldcup (B) - Vail (USA) 2017
849,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
1209,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
1209,114,IFSC Climbing Worldcup (B) - Vail (USA) 2017
1209,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
1211,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
1211,119,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017"
1211,133,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017"
1211,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
1211,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
1361,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
1361,119,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017"
1361,133,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017"
1361,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
1361,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
1362,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
1362,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
1479,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
1559,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
1559,119,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017"
1559,133,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017"
1559,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
1559,114,IFSC Climbing Worldcup (B) - Vail (USA) 2017
1559,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
1707,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
2035,119,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017"
2035,133,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017"
2035,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
2172,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
2172,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
2253,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
2253,119,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017"
2253,133,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017"
2253,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
2253,114,IFSC Climbing Worldcup (B) - Vail (USA) 2017
2253,99,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017
2253,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
2255,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
2255,119,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017"
2255,133,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017"
2255,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
2255,114,IFSC Climbing Worldcup (B) - Vail (USA) 2017
2255,99,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017
2255,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
2420,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
2420,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
2480,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
3059,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
3059,114,IFSC Climbing Worldcup (B) - Vail (USA) 2017
3059,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
3357,119,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017"
3357,133,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017"
3358,119,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017"
3358,133,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017"
3577,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
3577,114,IFSC Climbing Worldcup (B) - Vail (USA) 2017
3577,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
79,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
79,119,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017"
79,133,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017"
79,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
79,114,IFSC Climbing Worldcup (B) - Vail (USA) 2017
79,99,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017
79,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
631,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
631,133,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017"
631,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
631,114,IFSC Climbing Worldcup (B) - Vail (USA) 2017
1124,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
1124,119,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017"
1124,133,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017"
1124,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
1124,114,IFSC Climbing Worldcup (B) - Vail (USA) 2017
1124,99,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017
1124,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
1214,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
1214,119,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017"
1214,133,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017"
1214,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
1214,114,IFSC Climbing Worldcup (B) - Vail (USA) 2017
1214,99,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017
1214,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
1357,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
1357,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
1560,133,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017"
1560,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
1560,114,IFSC Climbing Worldcup (B) - Vail (USA) 2017
1710,114,IFSC Climbing Worldcup (B) - Vail (USA) 2017
1710,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
2839,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
3779,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
3779,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
4150,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
4150,119,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017"
4150,133,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017"
4150,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
632,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
632,119,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017"
632,133,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017"
632,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
632,114,IFSC Climbing Worldcup (B) - Vail (USA) 2017
632,99,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017
632,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
1122,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
1571,119,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017"
1571,133,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017"
1571,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
1571,114,IFSC Climbing Worldcup (B) - Vail (USA) 2017
1571,99,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017
1571,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
2257,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
2257,119,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017"
2257,133,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017"
2257,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
2257,114,IFSC Climbing Worldcup (B) - Vail (USA) 2017
2257,99,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017
2422,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
2422,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
3246,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
3246,119,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017"
3246,133,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017"
3246,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
3246,114,IFSC Climbing Worldcup (B) - Vail (USA) 2017
3246,99,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017
3246,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
471,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
636,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
636,119,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017"
636,133,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017"
636,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
636,114,IFSC Climbing Worldcup (B) - Vail (USA) 2017
636,99,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017
636,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
854,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
854,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
854,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
1221,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
1221,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
1713,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
1714,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
1714,133,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017"
1714,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
1714,114,IFSC Climbing Worldcup (B) - Vail (USA) 2017
1714,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
2013,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
2013,119,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017"
2013,133,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017"
2013,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
2013,114,IFSC Climbing Worldcup (B) - Vail (USA) 2017
2013,99,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017
2013,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
2256,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
2263,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
2267,138,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017"
3202,193,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 
3247,280,IFSC Climbing Worldcup (B) - Munich (GER) 2017 
