athlete_id,total_starter,name
41,135,IFSC Climbing Worldcup (B) - Hall (AUT) 2008
41,102,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008
41,97,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008
41,99,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008
41,86,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  
43,135,IFSC Climbing Worldcup (B) - Hall (AUT) 2008
43,54,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008
43,102,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008
43,97,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008
43,99,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008
43,86,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  
47,86,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  
50,86,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  
53,135,IFSC Climbing Worldcup (B) - Hall (AUT) 2008
53,102,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008
53,99,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008
53,86,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  
58,86,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  
60,135,IFSC Climbing Worldcup (B) - Hall (AUT) 2008
60,102,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008
60,97,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008
60,99,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008
60,86,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  
61,135,IFSC Climbing Worldcup (B) - Hall (AUT) 2008
61,102,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008
61,86,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  
309,135,IFSC Climbing Worldcup (B) - Hall (AUT) 2008
309,54,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008
309,102,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008
309,85,IFSC Climbing Worldcup (B) - Vail (USA) 2008
309,97,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008
309,99,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008
309,86,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  
412,135,IFSC Climbing Worldcup (B) - Hall (AUT) 2008
412,85,IFSC Climbing Worldcup (B) - Vail (USA) 2008
430,135,IFSC Climbing Worldcup (B) - Hall (AUT) 2008
430,54,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008
432,135,IFSC Climbing Worldcup (B) - Hall (AUT) 2008
432,54,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008
432,102,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008
432,85,IFSC Climbing Worldcup (B) - Vail (USA) 2008
432,97,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008
432,99,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008
436,135,IFSC Climbing Worldcup (B) - Hall (AUT) 2008
436,54,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008
436,102,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008
436,85,IFSC Climbing Worldcup (B) - Vail (USA) 2008
436,97,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008
436,99,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008
439,135,IFSC Climbing Worldcup (B) - Hall (AUT) 2008
439,54,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008
439,102,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008
439,85,IFSC Climbing Worldcup (B) - Vail (USA) 2008
439,97,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008
439,99,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008
441,135,IFSC Climbing Worldcup (B) - Hall (AUT) 2008
441,102,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008
441,97,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008
441,99,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008
443,135,IFSC Climbing Worldcup (B) - Hall (AUT) 2008
443,102,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008
443,97,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008
443,99,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008
634,135,IFSC Climbing Worldcup (B) - Hall (AUT) 2008
634,102,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008
634,85,IFSC Climbing Worldcup (B) - Vail (USA) 2008
634,97,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008
774,99,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008
848,135,IFSC Climbing Worldcup (B) - Hall (AUT) 2008
848,102,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008
848,97,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008
849,135,IFSC Climbing Worldcup (B) - Hall (AUT) 2008
849,54,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008
849,102,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008
849,85,IFSC Climbing Worldcup (B) - Vail (USA) 2008
849,97,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008
849,99,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008
849,86,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  
1119,135,IFSC Climbing Worldcup (B) - Hall (AUT) 2008
1119,102,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008
1119,85,IFSC Climbing Worldcup (B) - Vail (USA) 2008
1119,97,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008
1119,99,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008
1119,86,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  
1120,135,IFSC Climbing Worldcup (B) - Hall (AUT) 2008
1120,102,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008
1120,85,IFSC Climbing Worldcup (B) - Vail (USA) 2008
1120,97,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008
1120,99,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008
1120,86,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  
1202,135,IFSC Climbing Worldcup (B) - Hall (AUT) 2008
1202,102,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008
1202,85,IFSC Climbing Worldcup (B) - Vail (USA) 2008
1202,86,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  
1204,135,IFSC Climbing Worldcup (B) - Hall (AUT) 2008
1204,54,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008
1204,102,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008
1204,85,IFSC Climbing Worldcup (B) - Vail (USA) 2008
1204,97,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008
1204,99,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008
1204,86,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  
1205,135,IFSC Climbing Worldcup (B) - Hall (AUT) 2008
1205,86,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  
