athlete_id,total_starter,name
60,129,IFSC Climbing Worldcup (L) - Briançon (FRA) 2016
61,127,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
61,117,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
61,122,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 
61,128,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
61,179,IFSC Climbing World Championships - Paris (FRA) 2016
61,113,IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
71,179,IFSC Climbing World Championships - Paris (FRA) 2016
437,127,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
437,117,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
437,129,IFSC Climbing Worldcup (L) - Briançon (FRA) 2016
437,122,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 
437,128,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
437,179,IFSC Climbing World Championships - Paris (FRA) 2016
437,113,IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
437,65,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016"
444,127,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
444,117,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
444,129,IFSC Climbing Worldcup (L) - Briançon (FRA) 2016
444,122,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 
444,128,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
444,179,IFSC Climbing World Championships - Paris (FRA) 2016
444,113,IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
444,65,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016"
445,127,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
445,117,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
445,128,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
445,179,IFSC Climbing World Championships - Paris (FRA) 2016
451,127,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
451,129,IFSC Climbing Worldcup (L) - Briançon (FRA) 2016
451,122,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 
451,128,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
451,113,IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
773,127,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
773,117,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
773,129,IFSC Climbing Worldcup (L) - Briançon (FRA) 2016
773,122,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 
773,128,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
773,179,IFSC Climbing World Championships - Paris (FRA) 2016
773,113,IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
773,65,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016"
775,179,IFSC Climbing World Championships - Paris (FRA) 2016
848,127,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
848,117,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
848,129,IFSC Climbing Worldcup (L) - Briançon (FRA) 2016
848,113,IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
851,128,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
1122,127,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
1122,117,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
1122,122,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 
1122,128,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
1122,179,IFSC Climbing World Championships - Paris (FRA) 2016
1122,113,IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
1122,65,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016"
1124,113,IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
1202,127,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
1202,129,IFSC Climbing Worldcup (L) - Briançon (FRA) 2016
1202,122,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 
1202,128,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
1210,127,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
1210,117,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
1210,129,IFSC Climbing Worldcup (L) - Briançon (FRA) 2016
1210,122,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 
1210,128,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
1210,179,IFSC Climbing World Championships - Paris (FRA) 2016
1210,113,IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
1214,127,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
1214,117,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
1214,129,IFSC Climbing Worldcup (L) - Briançon (FRA) 2016
1214,122,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 
1214,128,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
1214,179,IFSC Climbing World Championships - Paris (FRA) 2016
1214,113,IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
1214,65,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016"
1476,179,IFSC Climbing World Championships - Paris (FRA) 2016
2033,179,IFSC Climbing World Championships - Paris (FRA) 2016
2035,127,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
2035,117,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
2035,129,IFSC Climbing Worldcup (L) - Briançon (FRA) 2016
2035,122,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 
2035,128,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
2035,179,IFSC Climbing World Championships - Paris (FRA) 2016
2035,113,IFSC Climbing Worldcup (L) - Kranj (SLO) 2016
2035,65,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016"
2251,127,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
2251,117,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016"
2251,129,IFSC Climbing Worldcup (L) - Briançon (FRA) 2016
2251,122,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 
2251,128,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016"
