athlete_id,total_starter,name
41,90,IFSC Climbing Worldcup (L) - Kranj (SLO) 2011
49,104,IFSC World Championship Lead Group A - Arco 2011
58,134,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2011"
58,99,IFSC World Championship Lead Group B - Arco 2011
58,86,IFSC Climbing Worldcup (L) - Briançon (FRA) 2011
58,52,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011"
58,59,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011"
58,78,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011
58,30,IFSC Climbing Worldcup (L) - Amman (JOR) 2011 
58,72,IFSC Climbing Worldcup (L) - Valence (FRA) 2011
58,90,IFSC Climbing Worldcup (L) - Kranj (SLO) 2011
58,74,IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011
61,134,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2011"
61,104,IFSC World Championship Lead Group A - Arco 2011
61,86,IFSC Climbing Worldcup (L) - Briançon (FRA) 2011
61,52,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011"
61,59,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011"
61,90,IFSC Climbing Worldcup (L) - Kranj (SLO) 2011
61,74,IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011
71,134,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2011"
71,99,IFSC World Championship Lead Group B - Arco 2011
71,86,IFSC Climbing Worldcup (L) - Briançon (FRA) 2011
71,90,IFSC Climbing Worldcup (L) - Kranj (SLO) 2011
437,134,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2011"
437,104,IFSC World Championship Lead Group A - Arco 2011
437,86,IFSC Climbing Worldcup (L) - Briançon (FRA) 2011
437,52,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011"
437,59,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011"
437,78,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011
437,62,IFSC Climbing Worldcup (L) - Boulder (USA) 2011
437,30,IFSC Climbing Worldcup (L) - Amman (JOR) 2011 
437,72,IFSC Climbing Worldcup (L) - Valence (FRA) 2011
437,90,IFSC Climbing Worldcup (L) - Kranj (SLO) 2011
437,74,IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011
438,134,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2011"
438,99,IFSC World Championship Lead Group B - Arco 2011
438,86,IFSC Climbing Worldcup (L) - Briançon (FRA) 2011
438,52,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011"
438,59,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011"
438,78,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011
438,62,IFSC Climbing Worldcup (L) - Boulder (USA) 2011
438,30,IFSC Climbing Worldcup (L) - Amman (JOR) 2011 
438,72,IFSC Climbing Worldcup (L) - Valence (FRA) 2011
438,90,IFSC Climbing Worldcup (L) - Kranj (SLO) 2011
438,74,IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011
440,78,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011
440,74,IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011
444,134,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2011"
444,104,IFSC World Championship Lead Group A - Arco 2011
444,86,IFSC Climbing Worldcup (L) - Briançon (FRA) 2011
444,52,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011"
444,59,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011"
444,78,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011
444,62,IFSC Climbing Worldcup (L) - Boulder (USA) 2011
444,30,IFSC Climbing Worldcup (L) - Amman (JOR) 2011 
444,72,IFSC Climbing Worldcup (L) - Valence (FRA) 2011
444,90,IFSC Climbing Worldcup (L) - Kranj (SLO) 2011
444,74,IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011
445,134,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2011"
445,99,IFSC World Championship Lead Group B - Arco 2011
445,86,IFSC Climbing Worldcup (L) - Briançon (FRA) 2011
445,52,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011"
445,59,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011"
445,78,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011
445,62,IFSC Climbing Worldcup (L) - Boulder (USA) 2011
445,30,IFSC Climbing Worldcup (L) - Amman (JOR) 2011 
445,72,IFSC Climbing Worldcup (L) - Valence (FRA) 2011
445,90,IFSC Climbing Worldcup (L) - Kranj (SLO) 2011
445,74,IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011
