athlete_id,total_starter,name
1214,167,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021"
1214,174,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021"
1361,167,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021"
1361,174,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021"
1361,121,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021"
1361,135,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021
1361,124,IFSC - Climbing World Cup (L) - Briançon (FRA) 2021
1361,106,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021
2139,167,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021"
2253,174,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021"
3357,167,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021"
3357,121,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021"
3577,167,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021"
3577,106,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021
65,167,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021"
68,167,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021"
68,121,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021"
68,135,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021
68,106,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021
2039,167,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021"
3422,167,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021"
3422,135,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021
854,167,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021"
854,174,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021"
854,121,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021"
854,135,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021
854,124,IFSC - Climbing World Cup (L) - Briançon (FRA) 2021
854,106,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021
855,167,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021"
855,174,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021"
855,121,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021"
855,135,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021
855,124,IFSC - Climbing World Cup (L) - Briançon (FRA) 2021
855,106,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021
1364,174,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021"
2574,174,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021"
2574,121,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021"
3130,174,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021"
3130,121,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021"
3979,167,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021"
3979,174,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021"
3979,135,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021
3979,124,IFSC - Climbing World Cup (L) - Briançon (FRA) 2021
3979,106,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021
1129,167,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021"
1129,174,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021"
1129,121,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021"
1129,135,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021
1129,124,IFSC - Climbing World Cup (L) - Briançon (FRA) 2021
1129,106,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021
2261,174,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021"
2261,121,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021"
2261,135,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021
2261,124,IFSC - Climbing World Cup (L) - Briançon (FRA) 2021
2261,106,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021
3060,174,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021"
3060,121,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021"
3060,135,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021
93,121,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021"
93,135,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021
93,124,IFSC - Climbing World Cup (L) - Briançon (FRA) 2021
634,106,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021
1130,106,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021
2014,167,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021"
2014,174,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021"
2014,121,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021"
2014,135,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021
2014,124,IFSC - Climbing World Cup (L) - Briançon (FRA) 2021
2014,106,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021
2141,167,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021"
2798,174,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021"
3125,167,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021"
3125,174,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021"
3125,121,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021"
3125,135,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021
3125,124,IFSC - Climbing World Cup (L) - Briançon (FRA) 2021
3125,106,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021
3209,167,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021"
3272,121,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021"
3465,167,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021"
316,167,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021"
316,124,IFSC - Climbing World Cup (L) - Briançon (FRA) 2021
