athlete_id,total_starter,name
49,51,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008
49,129,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008
49,101,IFSC Climbing Worldcup (L) - Imst (AUT) 2008
49,101,IFSC Climbing Worldcup (L) - Kranj (SLO) 2008
58,51,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008
58,129,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008
58,89,IFSC Climbing Worldcup (L) - Bern (SUI) 2008
58,101,IFSC Climbing Worldcup (L) - Imst (AUT) 2008
58,93,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008
58,101,IFSC Climbing Worldcup (L) - Kranj (SLO) 2008
61,51,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008
61,129,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008
61,101,IFSC Climbing Worldcup (L) - Imst (AUT) 2008
61,101,IFSC Climbing Worldcup (L) - Kranj (SLO) 2008
71,129,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008
306,51,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008
306,129,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008
306,89,IFSC Climbing Worldcup (L) - Bern (SUI) 2008
306,101,IFSC Climbing Worldcup (L) - Imst (AUT) 2008
306,93,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008
309,93,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008
419,51,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008
419,129,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008
419,89,IFSC Climbing Worldcup (L) - Bern (SUI) 2008
419,101,IFSC Climbing Worldcup (L) - Imst (AUT) 2008
419,93,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008
426,101,IFSC Climbing Worldcup (L) - Kranj (SLO) 2008
437,51,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008
437,129,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008
437,89,IFSC Climbing Worldcup (L) - Bern (SUI) 2008
437,101,IFSC Climbing Worldcup (L) - Imst (AUT) 2008
