athlete_id,total_starter,name
49,135,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017"
60,157,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 "
61,135,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017"
61,146,IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
437,135,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017"
437,157,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 "
437,93,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017"
437,66,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017"
437,63,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017"
437,113,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
437,146,IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
437,126,IFSC Climbing Worldcup (L) - Briançon (FRA) 2017
451,146,IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
451,126,IFSC Climbing Worldcup (L) - Briançon (FRA) 2017
773,135,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017"
773,157,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 "
773,93,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017"
773,146,IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
775,146,IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
848,135,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017"
848,157,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 "
848,146,IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
1122,135,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017"
1122,157,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 "
1122,93,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017"
1122,66,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017"
1122,63,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017"
1122,113,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
1122,146,IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
1122,126,IFSC Climbing Worldcup (L) - Briançon (FRA) 2017
1124,135,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017"
1124,157,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 "
1124,113,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
1124,126,IFSC Climbing Worldcup (L) - Briançon (FRA) 2017
1214,157,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 "
1214,93,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017"
1214,113,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
2035,135,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017"
2035,157,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 "
2035,93,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017"
2035,66,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017"
2035,63,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017"
2035,113,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
2035,146,IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
2035,126,IFSC Climbing Worldcup (L) - Briançon (FRA) 2017
2139,66,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017"
2139,63,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017"
2253,66,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017"
2253,63,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017"
2253,113,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
3059,113,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
3136,135,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017"
3136,157,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 "
3136,146,IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
3198,135,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017"
3577,135,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017"
3577,146,IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
68,157,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 "
68,93,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017"
68,66,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017"
68,63,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017"
68,113,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
80,113,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
1216,135,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017"
1216,157,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 "
1216,113,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
1216,146,IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
1559,146,IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
1559,126,IFSC Climbing Worldcup (L) - Briançon (FRA) 2017
1560,135,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017"
1560,146,IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
2931,66,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017"
2931,63,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017"
3422,135,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017"
3422,157,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 "
3422,93,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017"
3422,66,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017"
3422,63,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017"
3422,113,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017
3422,146,IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
3422,126,IFSC Climbing Worldcup (L) - Briançon (FRA) 2017
69,135,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017"
