athlete_id,total_starter,name
49,56,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 "
49,132,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014"
49,128,IFSC Climbing Worldcup (L) - Briançon (FRA) 2014
49,102,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 
49,123,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014"
58,123,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014"
61,56,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 "
61,132,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014"
61,128,IFSC Climbing Worldcup (L) - Briançon (FRA) 2014
61,102,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 
61,123,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014"
71,132,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014"
71,128,IFSC Climbing Worldcup (L) - Briançon (FRA) 2014
71,123,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014"
437,56,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 "
437,132,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014"
437,128,IFSC Climbing Worldcup (L) - Briançon (FRA) 2014
437,102,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 
437,123,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014"
437,70,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 "
437,37,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 "
437,59,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 
437,98,IFSC Climbing Worldcup (L) - Kranj (SLO) 2014 
444,56,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 "
444,132,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014"
444,128,IFSC Climbing Worldcup (L) - Briançon (FRA) 2014
444,102,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 
444,123,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014"
444,70,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 "
444,37,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 "
444,59,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 
444,98,IFSC Climbing Worldcup (L) - Kranj (SLO) 2014 
445,56,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 "
445,132,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014"
