athlete_id,total_starter,name
41,125,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013
50,50,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013"
50,91,IFSC Climbing Worldcup (B) - Millau (FRA) 2013
50,120,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013
50,116,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013
50,125,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013
53,50,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013"
53,91,IFSC Climbing Worldcup (B) - Millau (FRA) 2013
53,120,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013
53,116,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013
53,125,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013
53,85,IFSC Climbing Worldcup (B) - Vail (USA) 2013
53,119,IFSC Climbing Worldcup (B) - Munich (GER) 2013
58,50,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013"
58,120,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013
58,119,IFSC Climbing Worldcup (B) - Munich (GER) 2013
60,50,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013"
60,91,IFSC Climbing Worldcup (B) - Millau (FRA) 2013
60,120,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013
60,116,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013
60,125,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013
60,69,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013
60,85,IFSC Climbing Worldcup (B) - Vail (USA) 2013
60,119,IFSC Climbing Worldcup (B) - Munich (GER) 2013
311,91,IFSC Climbing Worldcup (B) - Millau (FRA) 2013
311,120,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013
311,116,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013
311,125,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013
311,69,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013
311,119,IFSC Climbing Worldcup (B) - Munich (GER) 2013
436,50,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013"
436,91,IFSC Climbing Worldcup (B) - Millau (FRA) 2013
436,120,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013
436,116,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013
436,125,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013
436,69,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013
