athlete_id,total_starter,name
GROS,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
VIDMAR,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
WILHELM,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
WILHELM,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
WILHELM,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
WILHELM,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
BACHER,82,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007
BACHER,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
BACHER,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
BACHER,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
BACHER,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
BACHER,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
BACHER,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
FISCHHUBER,82,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007
FISCHHUBER,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
FISCHHUBER,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
FISCHHUBER,35,IFSC Climbing Worldcup (B) - La Reunion (FRA) 2007
FISCHHUBER,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
FISCHHUBER,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
FISCHHUBER,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
FISCHHUBER,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
EITER,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
EITER,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
SAURWEIN,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
SAURWEIN,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
SAURWEIN,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
SAURWEIN,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
STÖHR,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
STÖHR,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
STÖHR,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
ENNEMOSER,82,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007
ENNEMOSER,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
ENNEMOSER,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
ENNEMOSER,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
LAMA,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
LAMA,35,IFSC Climbing Worldcup (B) - La Reunion (FRA) 2007
LAMA,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
LAMA,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
HLAVACEK,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
MRÁZEK,82,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007
MRÁZEK,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
MRÁZEK,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
MRÁZEK,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
MRÁZEK,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
LIPENSKA,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
LIPENSKA,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
LIPENSKA,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
LIPENSKA,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
RAJFOVA,82,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007
RAJFOVA,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
RAJFOVA,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
RAJFOVA,35,IFSC Climbing Worldcup (B) - La Reunion (FRA) 2007
RAJFOVA,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
RAJFOVA,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
RAJFOVA,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
RAJFOVA,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
STRANIK,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
STRANIK,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
CHVALA,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
DUPALOVA,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
DUPALOVA,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
KAZBEKOV,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
KAZBEKOV,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
PERLOVA,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
PERLOVA,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
TUZHYLINA,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
TUZHYLINA,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
KARPIN,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
KARPIN,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
MCCOLL,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
WOODS,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
SON,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
KIM,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
KIRÁLY,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
MOGAKI,35,IFSC Climbing Worldcup (B) - La Reunion (FRA) 2007
MOGAKI,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
NOGUCHI,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
NOGUCHI,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
NOGUCHI,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
NOGUCHI,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
NOGUCHI,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
HORI,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
GARBOVA,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
GARBOVA,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
RADKOV,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
RADKOV,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
FARRELL,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
FARRELL,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
HYLAND,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
BONNET,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
BONNET,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
BONNET,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
LIND,82,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007
LIND,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
LIND,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
LIND,35,IFSC Climbing Worldcup (B) - La Reunion (FRA) 2007
LIND,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
LIND,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
LIND,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
LIND,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
BATIR,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
OCHENATU,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
OCHENATU,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
BUCNERU,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
MIU,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
UNGUREANU,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
CHRASTINA,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
GREKSAK,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
GREKSAK,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
BAUMANN,82,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007
BAUMANN,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
BAUMANN,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
BAUMANN,35,IFSC Climbing Worldcup (B) - La Reunion (FRA) 2007
BAUMANN,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
BAUMANN,80,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2007
BAUMANN,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
BAUMANN,89,IFSC Climbing Worldcup (B) - Brno (CZE) 2007
WURM,82,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007
WURM,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
WURM,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
ROPEK,82,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007
ROPEK,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
KAROLAK,91,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007
KAROLAK,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
KAROLAK,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
KAROLAK,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
ZHAO,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
LISICA,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
KIVELA,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
MIDTBOE,208,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007
LACHAT,90,IFSC Climbing Worldcup (B) - Hall (AUT) 2007
LACHAT,100,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007
