athlete_id,total_starter,name
1361,195,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022
1559,195,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022
1559,108,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
1559,142,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
1559,142,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
1124,195,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022
1124,232,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022"
1124,179,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022
1214,195,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022
1214,142,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
1214,142,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
1214,232,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022"
1214,179,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022
3246,142,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
3246,142,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
3246,232,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022"
3246,179,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022
854,195,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022
854,232,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022"
854,179,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022
469,195,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022
469,108,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
469,232,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022"
469,179,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022
1130,195,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022
1130,142,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
1130,142,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
1130,232,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022"
1130,179,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022
