game_id,season,Away,Home
2014020793,20142015,LAK,CBJ
2014020700,20142015,TBL,CAR
2014020201,20142015,ARI,ANA
2014021092,20142015,STL,PIT
2014020693,20142015,CBJ,WPG
2014020548,20142015,CAR,PIT
2014020434,20142015,ANA,EDM
2014020205,20142015,MIN,MTL
2014020133,20142015,SJS,COL
2014020016,20142015,WPG,ARI
2014021055,20142015,BOS,OTT
2014020411,20142015,PHI,CBJ
2014020889,20142015,TBL,COL
2014020211,20142015,SJS,DAL
2014020208,20142015,TBL,CBJ
2014020394,20142015,CBJ,TBL
2014020010,20142015,FLA,TBL
2014020307,20142015,ARI,SJS
2014020903,20142015,FLA,CHI
2014020526,20142015,SJS,LAK
2014021039,20142015,TOR,EDM
2014020650,20142015,DET,STL
2014020861,20142015,BUF,PHI
2014020331,20142015,CGY,SJS
2014020870,20142015,COL,CHI
2014020643,20142015,NJD,LAK
2014020427,20142015,NYI,STL
2014020671,20142015,CGY,SJS
2014020217,20142015,VAN,ANA
2014021215,20142015,BUF,CBJ
2014021045,20142015,MIN,NSH
2014021063,20142015,NJD,BUF
2014020902,20142015,DAL,WPG
2014020444,20142015,MIN,ARI
2014020827,20142015,NJD,NSH
2014021105,20142015,PIT,CAR
2014020576,20142015,BOS,CAR
2014020242,20142015,CBJ,PHI
2014020243,20142015,NJD,WSH
2014021189,20142015,DAL,SJS
2014020528,20142015,VAN,ANA
2014020212,20142015,NYI,ARI
2014020261,20142015,WPG,MIN
2014020716,20142015,DET,TBL
2014021154,20142015,WSH,MTL
2014020605,20142015,WPG,ARI
2014020350,20142015,CBJ,NSH
2014020194,20142015,TOR,COL
2014020537,20142015,NSH,CHI
2014021059,20142015,PIT,DAL
2014021044,20142015,MTL,FLA
2014020253,20142015,NYI,TBL
2014020353,20142015,CGY,ARI
2014020486,20142015,NYR,CAR
2014021060,20142015,PHI,CGY
2014020766,20142015,CAR,ARI
2014020552,20142015,SJS,ANA
2014020206,20142015,WPG,OTT
