game_id,season,Away,Home
2010020918,20102011,OTT,BUF
2010021035,20102011,LAK,DAL
2010020395,20102011,STL,VAN
2010020660,20102011,PIT,BOS
2010020089,20102011,PIT,NSH
2010020943,20102011,NYI,WSH
2010020618,20102011,NYR,STL
2010020637,20102011,PHX,CBJ
2010020888,20102011,PIT,CHI
2010020562,20102011,PHX,STL
2010020856,20102011,CAR,NJD
2010021100,20102011,ANA,DAL
2010020528,20102011,EDM,VAN
2010020816,20102011,NJD,TOR
2010020081,20102011,CAR,LAK
2010020123,20102011,ATL,NYR
2010020589,20102011,DET,EDM
2010020379,20102011,NJD,PHI
2010020977,20102011,CHI,TOR
2010021036,20102011,OTT,BUF
2010021143,20102011,LAK,EDM
2010020642,20102011,PIT,MTL
2010021117,20102011,COL,LAK
2010021149,20102011,ANA,CGY
2010020755,20102011,BOS,CAR
2010020462,20102011,CAR,ATL
2010020791,20102011,MIN,PHX
2010021221,20102011,BUF,CBJ
2010020851,20102011,PHI,TBL
2010020299,20102011,WSH,NJD
2010020019,20102011,PHI,STL
2010021197,20102011,STL,CHI
2010020921,20102011,SJS,CGY
2010020200,20102011,STL,NYR
2010020835,20102011,STL,MIN
2010020380,20102011,SJS,MTL
2010020246,20102011,MIN,TBL
2010020803,20102011,TOR,NYI
2010020024,20102011,BOS,PHX
2010020163,20102011,VAN,EDM
2010020158,20102011,CAR,PHI
2010020526,20102011,DET,MIN
2010020135,20102011,LAK,DAL
2010021075,20102011,DET,NSH
2010020066,20102011,ATL,SJS
2010020658,20102011,NJD,TBL
2010020405,20102011,ANA,EDM
2010020188,20102011,STL,BOS
2010020077,20102011,CAR,SJS
2010021056,20102011,DET,CBJ
2010020896,20102011,NYR,CAR
2010020829,20102011,LAK,WSH
2010020713,20102011,CHI,DET
2010020976,20102011,PIT,BOS
2010020595,20102011,CGY,VAN
2010021009,20102011,PHI,TOR
2010021099,20102011,FLA,CHI
2010021165,20102011,TBL,MIN
2010020270,20102011,NJD,TOR
2010020199,20102011,PHI,WSH
2010021070,20102011,CBJ,MIN
2010020253,20102011,LAK,SJS
2010021122,20102011,TOR,DET
2010020396,20102011,NJD,PIT
2010020513,20102011,DET,STL
2010020761,20102011,LAK,MIN
2010020475,20102011,PHX,NYI
2010020464,20102011,LAK,STL
2010021106,20102011,EDM,STL
2010020497,20102011,STL,ATL
2010020108,20102011,LAK,COL
2010020861,20102011,DAL,CGY
2010021058,20102011,NJD,OTT
2010020076,20102011,VAN,MIN
2010020615,20102011,TBL,OTT
2010020822,20102011,SJS,NJD
2010020948,20102011,NSH,EDM
2010020207,20102011,ATL,OTT
2010020844,20102011,ANA,EDM
2010020473,20102011,NYR,PHI
2010020966,20102011,PHX,LAK
2010020424,20102011,CGY,ANA
2010020995,20102011,BUF,PIT
2010020137,20102011,MTL,NYI
2010020673,20102011,VAN,MIN
2010020766,20102011,FLA,MTL
2010020570,20102011,NYR,TBL
2010020808,20102011,MTL,BOS
2010020979,20102011,MTL,TBL
2010020056,20102011,BOS,NJD
2010021118,20102011,NJD,BUF
2010021230,20102011,DAL,MIN
2010020054,20102011,VAN,LAK
2010021080,20102011,NYR,PIT
2010020783,20102011,NYR,MTL
2010020568,20102011,TOR,OTT
2010020021,20102011,DET,CHI
2010020992,20102011,OTT,NJD
2010020257,20102011,TBL,NYI
2010020780,20102011,EDM,STL
2010020238,20102011,PIT,ATL
2010020818,20102011,LAK,PIT
2010020522,20102011,WSH,CAR
2010020251,20102011,NYR,PIT
2010020800,20102011,COL,PHX
2010021107,20102011,ANA,NSH
2010020415,20102011,NYR,OTT
2010020928,20102011,CAR,MTL
2010020037,20102011,NYI,WSH
2010020100,20102011,BUF,NJD
2010021097,20102011,STL,PHX
2010020776,20102011,FLA,NJD
2010020044,20102011,STL,NSH
2010020691,20102011,MIN,EDM
2010021012,20102011,MIN,NSH
2010020623,20102011,ATL,CAR
2010020399,20102011,SJS,DET
2010020935,20102011,NJD,FLA
2010020626,20102011,NYI,CHI
2010020438,20102011,WSH,NYR
2010020102,20102011,ATL,WSH
2010020890,20102011,MTL,CGY
2010021210,20102011,CBJ,NSH
2010021225,20102011,PHX,SJS
2010021079,20102011,STL,SJS
2010020381,20102011,BOS,TOR
2010020149,20102011,ATL,STL
2010020870,20102011,NYR,NJD
2010020176,20102011,SJS,STL
2010020837,20102011,NYI,BUF
2010021049,20102011,SJS,DAL
2010020932,20102011,TBL,NYR
2010020602,20102011,NYI,EDM
2010021189,20102011,COL,STL
2010020214,20102011,TOR,FLA
2010020172,20102011,TBL,ANA
2010020672,20102011,OTT,WSH
2010020548,20102011,SJS,MIN
2010020655,20102011,DET,CBJ
2010020106,20102011,NSH,DAL
2010020336,20102011,BUF,MTL
2010021017,20102011,EDM,DET
2010020121,20102011,ANA,DAL
2010020092,20102011,LAK,PHX
2010021040,20102011,MIN,VAN
2010020087,20102011,NYI,TBL
2010020752,20102011,OTT,NJD
2010021141,20102011,MIN,STL
2010020143,20102011,NYR,TOR
2010020124,20102011,WSH,CAR
2010021155,20102011,OTT,FLA
2010020284,20102011,TBL,BUF
