game_id,season,Away,Home
2008020421,20082009,ANA,SJS
2008021110,20082009,TBL,WSH
2008020793,20082009,NYR,NJD
2008020836,20082009,WSH,FLA
2008020437,20082009,DAL,NSH
2008020878,20082009,ATL,SJS
2008020284,20082009,ANA,STL
2008020141,20082009,MTL,MIN
2008020989,20082009,CGY,NJD
2008020182,20082009,TBL,NYR
2008020548,20082009,SJS,MIN
2008020580,20082009,MIN,COL
2008021206,20082009,NSH,DET
2008020623,20082009,DAL,PHX
2008020929,20082009,COL,NYR
2008021159,20082009,TOR,PHI
2008020714,20082009,CHI,ANA
2008020719,20082009,MTL,FLA
2008020234,20082009,TOR,EDM
2008020052,20082009,MIN,FLA
2008020102,20082009,SJS,FLA
2008020834,20082009,SJS,NJD
2008020180,20082009,STL,ANA
2008020902,20082009,CBJ,CGY
2008020253,20082009,MTL,STL
2008020324,20082009,CAR,PHI
2008020454,20082009,NYR,ANA
2008021056,20082009,MTL,OTT
2008020737,20082009,ATL,CAR
2008020008,20082009,ANA,SJS
2008020871,20082009,COL,WSH
2008020960,20082009,PIT,FLA
2008020769,20082009,DAL,COL
2008021230,20082009,DET,CHI
2008020894,20082009,ANA,BUF
2008020248,20082009,CBJ,MIN
2008020816,20082009,VAN,PHX
2008020404,20082009,VAN,NSH
2008020597,20082009,VAN,EDM
2008021225,20082009,ANA,PHX
2008020044,20082009,BUF,NYR
2008020939,20082009,CBJ,VAN
2008020287,20082009,NYI,BUF
2008020116,20082009,FLA,STL
2008021118,20082009,BUF,MTL
2008020300,20082009,DAL,PHI
2008020535,20082009,SJS,DAL
2008020730,20082009,DET,WSH
2008021105,20082009,TBL,MTL
2008020996,20082009,WSH,NSH
2008020210,20082009,CGY,CHI
2008020658,20082009,TOR,ATL
2008021052,20082009,CHI,CBJ
2008021062,20082009,NSH,SJS
2008020694,20082009,ATL,PHI
2008020582,20082009,DAL,VAN
2008020481,20082009,NYI,NSH
2008020916,20082009,STL,DAL
2008021032,20082009,BOS,PIT
2008021180,20082009,COL,VAN
2008020249,20082009,DAL,PHX
2008020225,20082009,TBL,FLA
2008020823,20082009,VAN,DAL
2008020281,20082009,PHX,CAR
2008020792,20082009,NSH,DAL
2008020806,20082009,SJS,PIT
2008020818,20082009,BOS,NJD
2008021042,20082009,BUF,OTT
2008020335,20082009,CHI,LAK
2008021023,20082009,CGY,TOR
2008020936,20082009,LAK,CHI
2008020096,20082009,BUF,MIN
2008020183,20082009,CAR,WSH
2008020357,20082009,ATL,MTL
2008020228,20082009,MTL,BOS
2008020533,20082009,NYI,NYR
2008020177,20082009,MIN,SJS
2008020463,20082009,PIT,ATL
2008020231,20082009,DET,TBL
2008021163,20082009,NSH,CHI
2008020115,20082009,DET,CHI
2008020347,20082009,STL,ATL
2008020066,20082009,TOR,PIT
2008020185,20082009,PHI,OTT
2008020803,20082009,WSH,NYR
2008021018,20082009,NYI,BOS
2008021171,20082009,STL,DAL
2008020965,20082009,PHX,BUF
2008020628,20082009,NJD,ANA
2008021140,20082009,OTT,FLA
2008021055,20082009,LAK,BOS
2008020124,20082009,BOS,EDM
2008020420,20082009,STL,LAK
2008020994,20082009,FLA,PIT
2008020080,20082009,FLA,MTL
2008020856,20082009,MTL,WSH
2008020072,20082009,CBJ,NSH
2008020651,20082009,COL,STL
2008020275,20082009,CHI,DAL
2008020114,20082009,WSH,DAL
2008021072,20082009,NYI,OTT
2008021041,20082009,NYR,MTL
2008021143,20082009,DAL,LAK
2008020174,20082009,PHX,CGY
2008020258,20082009,OTT,NYR
2008020220,20082009,NSH,SJS
2008020273,20082009,MTL,OTT
2008020700,20082009,CBJ,CGY
2008020309,20082009,BOS,BUF
2008020950,20082009,DET,STL
2008020705,20082009,MTL,TBL
2008020947,20082009,PIT,TBL
2008020385,20082009,BOS,FLA
2008020661,20082009,EDM,COL
2008020598,20082009,OTT,BOS
2008020370,20082009,BOS,TBL
2008020857,20082009,NSH,DET
2008020969,20082009,CHI,BOS
2008020523,20082009,SJS,STL
2008020627,20082009,STL,EDM
2008020545,20082009,OTT,EDM
2008020348,20082009,EDM,DAL
2008020885,20082009,NSH,STL
2008020729,20082009,MIN,EDM
2008021223,20082009,WSH,FLA
2008020892,20082009,SJS,DAL
2008020723,20082009,CHI,LAK
2008020118,20082009,EDM,VAN
2008020410,20082009,OTT,CHI
2008020669,20082009,CHI,STL
2008020113,20082009,CBJ,MIN
2008021126,20082009,PHX,SJS
2008020321,20082009,TOR,OTT
2008021222,20082009,TBL,ATL
2008020978,20082009,SJS,VAN
2008021024,20082009,NJD,MTL
2008021053,20082009,DAL,CGY
2008020015,20082009,CBJ,DAL
2008021201,20082009,BUF,CAR
2008020462,20082009,FLA,CAR
2008020111,20082009,SJS,TBL
2008020959,20082009,EDM,OTT
2008020223,20082009,WSH,CAR
2008020197,20082009,MTL,TOR
2008021136,20082009,DAL,PHX
2008021168,20082009,TBL,NYI
2008020717,20082009,TBL,CAR
2008020242,20082009,PHI,MTL
2008020257,20082009,VAN,NYI
2008020318,20082009,STL,COL
2008020741,20082009,CHI,SJS
2008020243,20082009,WSH,NJD
2008020107,20082009,ANA,MTL
2008020305,20082009,COL,ANA
2008021057,20082009,WSH,TBL
2008020171,20082009,NYI,NYR
2008021205,20082009,WSH,TBL
2008020935,20082009,FLA,WSH
2008020955,20082009,PHX,BOS
